"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778713610","text/css","200","OK","Indexable","","","234","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778713610"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778716312","text/css","200","OK","Indexable","","","234","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778716312"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/Image20250110051717-1024x768.jpg","image/jpeg","200","OK","Indexable","","","97","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/Image20250110051717-1024x768.jpg"
"https://veteranstransitionsupport.org/osha-30-safety-training/","text/html; charset=UTF-8","200","OK","Indexable","","40196608dbaf5ee9db1ebdcd1783e10e","62","https://veteranstransitionsupport.org/osha-30-safety-training/","https://veteranstransitionsupport.org/osha-30-safety-training/"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-1464.css?ver=1778679032&wpr_t=1778710364","text/css","200","OK","Indexable","","","180","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-1464.css?ver=1778679032&wpr_t=1778710364"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-215.css?ver=1778679083&wpr_t=1778716312","text/css","200","OK","Indexable","","","179","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-215.css?ver=1778679083&wpr_t=1778716312"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778710364","text/css","200","OK","Indexable","","","234","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778710364"
"https://veteranstransitionsupport.org/wp-content/plugins/events-calendar-pro/vendor/nanoscroller/jquery.nanoscroller.min.js?ver=7.7.14","application/javascript","200","OK","Indexable","","","134","","https://veteranstransitionsupport.org/wp-content/plugins/events-calendar-pro/vendor/nanoscroller/jquery.nanoscroller.min.js?ver=7.7.14"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/525b7d075e19c0e5d4ffd6721c124a81-95b03Z.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/525b7d075e19c0e5d4ffd6721c124a81-95b03Z.tmp_.jpg"
"https://veteranstransitionsupport.org/wp-content/plugins/events-calendar-pro/build/css/views-print.css?ver=7.7.14","text/css","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/plugins/events-calendar-pro/build/css/views-print.css?ver=7.7.14"
"https://veteranstransitionsupport.org/events/2026-05-08/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","186ec76d2753c302348e57a9fb2e78b8","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-08/"
"https://veteranstransitionsupport.org/events/2026-05-28/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","85ea01c1f09e1405c86213fe4e463979","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-28/"
"https://veteranstransitionsupport.org/events/2026-05-16/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","904a4bd995aa30de4ba093ea6ab2f7f6","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-16/"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/04/3de140015e81cb41560493513fd4118a-y2yG8j.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/04/3de140015e81cb41560493513fd4118a-y2yG8j.tmp_.jpg"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/the-events-calendar/build/css/views-skeleton.css?ver=1778679136","text/css","200","OK","Indexable","","","143","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/the-events-calendar/build/css/views-skeleton.css?ver=1778679136"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/events-calendar-pro/build/css/events-virtual-skeleton.css?ver=1778679136","text/css","200","OK","Indexable","","","152","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/events-calendar-pro/build/css/events-virtual-skeleton.css?ver=1778679136"
"https://veteranstransitionsupport.org/events/2026-05-04/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","a9ae4ed187ea6569ef483bda9f7d9536","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-04/"
"https://veteranstransitionsupport.org/event/may-4-veteran-career-transition-brief-jobs-resources/","text/html; charset=UTF-8","200","OK","Indexable","","810b761cfc6febb00dc2a57daac8a143","97","https://veteranstransitionsupport.org/event/may-4-veteran-career-transition-brief-jobs-resources/","https://veteranstransitionsupport.org/event/may-4-veteran-career-transition-brief-jobs-resources/"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/the-events-calendar/build/css/views-full.css?ver=1778679136","text/css","200","OK","Indexable","","","139","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/the-events-calendar/build/css/views-full.css?ver=1778679136"
"https://veteranstransitionsupport.org/events/2026-05-24/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","7ec9028cbcf7eb3ad475230182105c46","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-24/"
"https://veteranstransitionsupport.org/events/2026-05-12/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","c44f241bcd32620d08ce7e9ce2fd0f55","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-12/"
"https://veteranstransitionsupport.org/event/250-osha-30-hr-construction-safety-in-person-only-may-2-3-9-10-2026/","text/html; charset=UTF-8","200","OK","Indexable","","25c5c9639af0c5fc2c4a944da3944e1","112","https://veteranstransitionsupport.org/event/250-osha-30-hr-construction-safety-in-person-only-may-2-3-9-10-2026/","https://veteranstransitionsupport.org/event/250-osha-30-hr-construction-safety-in-person-only-may-2-3-9-10-2026/"
"https://veteranstransitionsupport.org/events/2026-05-31/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","fdc7e4add7bb98af62c1648eb78103b7","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-31/"
"https://veteranstransitionsupport.org/event/may-4-veteran-career-transition-brief-jobs-resources-on-zoom/","text/html; charset=UTF-8","200","OK","Indexable","","9b02d143fa7cf55d3e9970604b42607d","105","https://veteranstransitionsupport.org/event/may-4-veteran-career-transition-brief-jobs-resources-on-zoom/","https://veteranstransitionsupport.org/event/may-4-veteran-career-transition-brief-jobs-resources-on-zoom/"
"https://veteranstransitionsupport.org/event/free-lean-six-sigma-yellow-belt-live-instructor-led-zoom-may-30-2026/","text/html; charset=UTF-8","200","OK","Indexable","","b09de43aa3433c4e32c26e88863c11c3","113","https://veteranstransitionsupport.org/event/free-lean-six-sigma-yellow-belt-live-instructor-led-zoom-may-30-2026/","https://veteranstransitionsupport.org/event/free-lean-six-sigma-yellow-belt-live-instructor-led-zoom-may-30-2026/"
"https://veteranstransitionsupport.org/events/month/2026-04/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","e59f656cfb71a0c6e5dcf185102e8925","59","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/month/2026-04/"
"https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-may-4-8-8-5pm-pst/","text/html; charset=UTF-8","200","OK","Indexable","","bb420470031c70f91610d84a71e3e095","110","https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-may-4-8-8-5pm-pst/","https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-may-4-8-8-5pm-pst/"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/4a6e4dd884c09ccbdad46e8f34a386c9-e07eSl.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/4a6e4dd884c09ccbdad46e8f34a386c9-e07eSl.tmp_.jpg"
"https://veteranstransitionsupport.org/events/2026-05-09/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","623834a08ac469610de025340cbf9274","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-09/"
"https://veteranstransitionsupport.org/events/2026-05-29/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","3668dfc2d7829a6b547bfaf82f33361a","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-29/"
"https://veteranstransitionsupport.org/events/2026-05-05/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","a8b24c6a2c092941f9264bd3620cc308","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-05/"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/events-calendar-pro/build/css/events-single.css?ver=1778679136","text/css","200","OK","Indexable","","","142","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/events-calendar-pro/build/css/events-single.css?ver=1778679136"
"https://veteranstransitionsupport.org/events/2026-05-17/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","e2110872ee6ac38063f95ac7211140e9","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-17/"
"https://veteranstransitionsupport.org/events/2026-05-25/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","b62bff296ecad2a1227deacb08a1e296","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-25/"
"https://veteranstransitionsupport.org/events/2026-05-13/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","965423eb7bc73a4ed7d8fc59104fb751","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-13/"
"https://veteranstransitionsupport.org/events/2026-05-01/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","1a35ec7626bbe31b1377db559b812013","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-01/"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/1aeb5ed39acef58928b3cd8e0a562704-Uh9tY7.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/1aeb5ed39acef58928b3cd8e0a562704-Uh9tY7.tmp_.jpg"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/e6be4071e4ea7eb22cb9631904c90bec-BYWy89.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/e6be4071e4ea7eb22cb9631904c90bec-BYWy89.tmp_.jpg"
"https://veteranstransitionsupport.org/event/free-osha-10-hour-safety-training-may-02-03-san-marcos-ca/","text/html; charset=UTF-8","200","OK","Indexable","","bea92140a362d52b4286bfa42e7ed63c","102","https://veteranstransitionsupport.org/event/free-osha-10-hour-safety-training-may-02-03-san-marcos-ca/","https://veteranstransitionsupport.org/event/free-osha-10-hour-safety-training-may-02-03-san-marcos-ca/"
"https://veteranstransitionsupport.org/wp-includes/css/dist/block-library/style.min.css?ver=6.9.4","text/css","200","OK","Indexable","","","96","","https://veteranstransitionsupport.org/wp-includes/css/dist/block-library/style.min.css?ver=6.9.4"
"https://veteranstransitionsupport.org/events/2026-05-21/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","356a1c48a5267d14cbcb222327452eb6","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-21/"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/4a345c840163d282a07d8cea6ed61b63-Sh5jH9.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/4a345c840163d282a07d8cea6ed61b63-Sh5jH9.tmp_.jpg"
"https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-05-30-31-06-6-7-8-5pm-pst/","text/html; charset=UTF-8","200","OK","Indexable","","62e6a5c1b0da9915243349593d0b1ee9","118","https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-05-30-31-06-6-7-8-5pm-pst/","https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-05-30-31-06-6-7-8-5pm-pst/"
"https://veteranstransitionsupport.org/events/2026-05-20/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","fe145bebb28e0bde6dcd542b57d63efb","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-20/"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778713347","text/css","200","OK","Indexable","","","234","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778713347"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/03/492c056aaa67cf20dcf68ed41c396376-ZgI0Zq.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/03/492c056aaa67cf20dcf68ed41c396376-ZgI0Zq.tmp_.jpg"
"https://veteranstransitionsupport.org/event/free-osha-accident-investigation-recordkeeping-course-live-zoom-may-1/","text/html; charset=UTF-8","200","OK","Indexable","","bf6fedc44f80580c019fcaf7a9cfe5e8","114","https://veteranstransitionsupport.org/event/free-osha-accident-investigation-recordkeeping-course-live-zoom-may-1/","https://veteranstransitionsupport.org/event/free-osha-accident-investigation-recordkeeping-course-live-zoom-may-1/"
"https://veteranstransitionsupport.org/event/250-osha-30-hr-general-safety-live-instruction-04-11-12-18-19-2026/","text/html; charset=UTF-8","200","OK","Indexable","","59831d85171b2e09fb671d212a7d02ee","111","https://veteranstransitionsupport.org/event/250-osha-30-hr-general-safety-live-instruction-04-11-12-18-19-2026/","https://veteranstransitionsupport.org/event/250-osha-30-hr-general-safety-live-instruction-04-11-12-18-19-2026/"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/the-events-calendar/common/build/css/common-full.css?ver=1778678887","text/css","200","OK","Indexable","","","147","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/the-events-calendar/common/build/css/common-full.css?ver=1778678887"
"https://veteranstransitionsupport.org/events/2026-05-06/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","f36aa874db1bfe380f066cd87aad5c48","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-06/"
"https://veteranstransitionsupport.org/events/2026-05-18/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2f255cbdf4cf47789e34bb4492c3e33e","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-18/"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/04/6e640ec1245eb3b192d8c43e7fd56487-0Mn0AA.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/04/6e640ec1245eb3b192d8c43e7fd56487-0Mn0AA.tmp_.jpg"
"https://veteranstransitionsupport.org/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/css/bootstrap-datepicker.standalone.min.css?ver=6.16.1","text/css","200","OK","Indexable","","","159","","https://veteranstransitionsupport.org/wp-content/plugins/the-events-calendar/vendor/bootstrap-datepicker/css/bootstrap-datepicker.standalone.min.css?ver=6.16.1"
"https://veteranstransitionsupport.org/events/today/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","c7b0a877a8a79d461745dcfd0775cb4e","51","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/today/"
"https://veteranstransitionsupport.org/events/2026-05-26/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","827bbcf754ad7025e17d57030601df09","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-26/"
"https://veteranstransitionsupport.org/wp-content/plugins/the-events-calendar/build/css/views-print.css?ver=6.16.1","text/css","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/plugins/the-events-calendar/build/css/views-print.css?ver=6.16.1"
"https://veteranstransitionsupport.org/events/2026-05-10/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","e328e1586fc6f9c46bfa6395c9ae7569","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-10/"
"https://veteranstransitionsupport.org/events/2026-05-14/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","52a38f8cf6a83dadda4f95c080a209cd","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-14/"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/the-events-calendar/common/build/css/common-skeleton.css?ver=1778678887","text/css","200","OK","Indexable","","","151","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/the-events-calendar/common/build/css/common-skeleton.css?ver=1778678887"
"https://veteranstransitionsupport.org/events/month/2026-06/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","d32d750b8a9eed2600cda3dcbfe29376","59","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/month/2026-06/"
"https://veteranstransitionsupport.org/wp-content/themes/blocksy/static/bundle/page-title.min.css?ver=2.1.41","text/css","200","OK","Indexable","","","107","","https://veteranstransitionsupport.org/wp-content/themes/blocksy/static/bundle/page-title.min.css?ver=2.1.41"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/04/c9cd4d7ca47ecafe17d543a8355562cf-vMRjfT.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/04/c9cd4d7ca47ecafe17d543a8355562cf-vMRjfT.tmp_.jpg"
"https://veteranstransitionsupport.org/events/2026-05-02/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","9229a10334417e26ae6e50fa39ce607e","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-02/"
"https://veteranstransitionsupport.org/events/2026-05-22/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","c737b98e4ff4de4f319e3d5f079d62f4","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-22/"
"https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/events-calendar-pro/build/css/events-virtual-full.css?ver=1778679136","text/css","200","OK","Indexable","","","148","","https://veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/events-calendar-pro/build/css/events-virtual-full.css?ver=1778679136"
"https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-may-30-31-jun-6-7-8-5pmpst/","text/html; charset=UTF-8","200","OK","Indexable","","2a53f043b82eff683dc699d181538b96","119","https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-may-30-31-jun-6-7-8-5pmpst/","https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-may-30-31-jun-6-7-8-5pmpst/"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/04/c79ea8e7da340e0b54350eb40a1823dc-IiP72D.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/04/c79ea8e7da340e0b54350eb40a1823dc-IiP72D.tmp_.jpg"
"https://veteranstransitionsupport.org/events/2026-04-30/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","42d18553624c2fcb75e91e4cc7b2c9fd","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-04-30/"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/04/8c75dd7bbf34ddf093cec9ceca918248-g2By29.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/04/8c75dd7bbf34ddf093cec9ceca918248-g2By29.tmp_.jpg"
"https://veteranstransitionsupport.org/events/2026-05-19/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","a77acabe497367993ac777f653392f8b","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-19/"
"https://veteranstransitionsupport.org/events/2026-05-27/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","9b3b0f0656bde76470ce9f169d381481","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-27/"
"https://veteranstransitionsupport.org/events/2026-05-07/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","297970d986d1f9833c4cb00347e5a2e1","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-07/"
"https://veteranstransitionsupport.org/events/list/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","30fcba8e22bcc2260fb7d12258359c08","50","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/list/"
"https://veteranstransitionsupport.org/events/2026-05-15/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","a9f4a85d8cac8604e6f4650adfca8d2e","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-15/"
"https://veteranstransitionsupport.org/event/free-lean-six-sigma-yellow-belt-live-instructor-led-zoom-may-4-2026/","text/html; charset=UTF-8","200","OK","Indexable","","a70a90cf9627eb5b335f2b23b002ddfe","112","https://veteranstransitionsupport.org/event/free-lean-six-sigma-yellow-belt-live-instructor-led-zoom-may-4-2026/","https://veteranstransitionsupport.org/event/free-lean-six-sigma-yellow-belt-live-instructor-led-zoom-may-4-2026/"
"https://veteranstransitionsupport.org/events/month/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","dfc977f268416793a02e07eea133724d","51","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/month/"
"https://veteranstransitionsupport.org/events/2026-05-03/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","1ea3232fdbdf109342d2e4edaf39cb49","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-03/"
"https://veteranstransitionsupport.org/events/2026-05-23/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","e37bda2d79e9770c2848d6d7e18ff3d9","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-23/"
"https://veteranstransitionsupport.org/events/2026-05-11/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","b9114a5be24a70ed58a02c9b9fe1b3ed","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-11/"
"https://veteranstransitionsupport.org/wp-content/plugins/the-events-calendar/common/vendor/tooltipster/tooltipster.bundle.min.css?ver=6.11.1","text/css","200","OK","Indexable","","","140","","https://veteranstransitionsupport.org/wp-content/plugins/the-events-calendar/common/vendor/tooltipster/tooltipster.bundle.min.css?ver=6.11.1"
"https://veteranstransitionsupport.org/events/2026-05-30/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","6bd8ec8d081137823d2a83396a77fbb","56","https://veteranstransitionsupport.org/events/","https://veteranstransitionsupport.org/events/2026-05-30/"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/18aae34b99ad62c9753dc59f2d8d19ea-VCFBnC.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/18aae34b99ad62c9753dc59f2d8d19ea-VCFBnC.tmp_.jpg"
"https://veteranstransitionsupport.org/event/may-30-veteran-career-transition-brief-jobs-resources/","text/html; charset=UTF-8","200","OK","Indexable","","e0dc966665f150db134e06ac393b65d","98","https://veteranstransitionsupport.org/event/may-30-veteran-career-transition-brief-jobs-resources/","https://veteranstransitionsupport.org/event/may-30-veteran-career-transition-brief-jobs-resources/"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/afed7d2f-0423-45f2-aaec-771b0e19d8c1.jpg","image/jpeg","200","OK","Indexable","","","105","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/afed7d2f-0423-45f2-aaec-771b0e19d8c1.jpg"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/03/b6da0e3001fa06a78345324942811031-knhVPG.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/03/b6da0e3001fa06a78345324942811031-knhVPG.tmp_.jpg"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778713569","text/css","200","OK","Indexable","","","234","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778713569"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-1306.css?ver=1778679277&wpr_t=1778713569","text/css","200","OK","Indexable","","","180","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-1306.css?ver=1778679277&wpr_t=1778713569"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/9a46ac9653b52fdce895ac7dd37c70bc-BgqXOt.tmp_.jpg","image/jpeg","200","OK","Indexable","","","113","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/9a46ac9653b52fdce895ac7dd37c70bc-BgqXOt.tmp_.jpg"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778717985","text/css","200","OK","Indexable","","","234","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778717985"
